href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
,gyeonggido/20male/mv02_t06_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s32,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s33,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s34,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s38,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s45,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s46,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s48,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s50,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s53,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t06_s54,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s07,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s14,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s23,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s24,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s26,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s28,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s29,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s32,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s33,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s34,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s38,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s45,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s46,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s48,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s50,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s53,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s54,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s55,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s56,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s57,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s58,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s59,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s60,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s61,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t07_s62,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s07,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s14,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s23,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s24,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s26,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s28,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s29,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s32,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s33,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s34,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s38,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s45,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s46,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s48,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s50,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s53,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s54,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s55,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s56,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s57,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s58,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s59,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s60,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s61,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s62,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s63,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s64,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s65,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s66,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s67,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s68,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s69,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s70,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s71,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s72,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s73,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s74,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s75,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s76,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s77,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s78,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s79,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s80,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s81,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s82,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s83,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s84,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s85,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s86,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s87,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s88,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s89,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s90,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s91,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s92,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s93,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t08_s94,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s02,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s07,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s08,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s14,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s20,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s23,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s24,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s26,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s27,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s28,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s29,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s32,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s33,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s34,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s35,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s36,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s38,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s45,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s46,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s48,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s49,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s50,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
,gyeonggido/20male/mv02_t09_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,,,,
